id;rif_contrat;id_modalidad;id_sub_modalidad;fec_inicio_cont;fec_fin_cont;nro_procedimiento;nro_contrato;id_estado_contrato;descr_contrato;bienes;servicios;obras;monto;dolar;euro;petros;bolivares;calidad;responsabilidad;conocimiento;oportunidad;total_calif;calificacion;notf_cont;fecha_not;medio;nro_oc_os;fileimagen;id_usuario;fecha_evaluacion
5660;J311549706;4;0;2010-06-29;2010-07-15;DFIPU/OC/0508;DFIPU/OC/0508;5;PLACA, TROFEOS Y MEDALLAS PARA 1ER TORNEO ESTADAL DE AJEDREZ;;;;1048.00;;;;;;;;;80;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0508;;1;2010-10-06
5661;J311549706;4;0;2010-07-07;2010-07-15;DFIPU/OC/0383;DFIPU/OC/0383;5;PLACA RECONOCIMIENTO EMPLEADA DEL AÃÂO;;;;410.00;;;;;;;;;75;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0383;;1;2010-10-06
5662;J311549706;4;0;2010-06-24;2010-07-15;DFIPU/OC/0387;DFIPU/OC/0387;5;PLACA RECONOCIMIENTO DEPORTIVO A BACHILLERES;;;;620.00;;;;;;;;;86;MUY BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0387;;1;2010-10-06
5663;J310108196;5;0;2008-10-29;2008-12-29;S/N;19049;1;ADQUISICIÃÂN DE MATERIAL DE OFICINA;;;;590812.70;;;;;;;;;82;MUY BUENO;S;2010-10-06;OFICIO;17;;1;2010-10-06
5664;J311549706;4;0;2010-06-29;2010-07-15;DFIPU/OC/0381;DFIPU/OC/0381;5;DOTACION PARA LA DISCIPLINA DE BEISBOL DPTO DEPORTES;;;;7120.00;;;;;;;;;74;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0381;;1;2010-10-06
5665;J310108196;5;0;2008-10-29;2008-12-29;S/N;19035;7;ADQUISICIÃÂN DE MATERIAL DE OFICINA;;;;1077903.18;;;;;;;;;82;MUY BUENO;S;2010-10-06;OFICIO;17;;1;2010-10-06
5666;J311549706;4;0;2010-07-06;2010-07-15;DFIPU/OC/0507;DFIPU/OC/0507;5;MEDALLAS DE ORO, PLATA Y BRONCE PARA TORNEO INTERNO DE FUTBOL 2010;;;;1320.00;;;;;;;;;73;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0507;;1;2010-10-06
5667;J311549706;4;0;2010-06-21;2010-07-15;DFIPU/OC/0382;DFIPU/OC/0382;5;PELOTAS DE BEISBOL Y DE SOFTBOL PARA EL DPTO DE DEPORTES;;;;4290.00;;;;;;;;;73;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0382;;1;2010-10-06
5668;J301503619;4;0;2010-06-25;2010-07-15;DFIPU/OC/0392;DFIPU/OC/0392;5;FRASCOS DE AGUA POTABLE PARA EL DPTO DE CULTURA;;;;150.00;;;;;;;;;73;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0392;;1;2010-10-06
5669;J301503619;4;0;2010-06-01;2010-07-15;DFIPU/OC/0380;DFIPU/OC/0380;5;FRASCOS DE AGUA POTABLE PARA EL DPTO DE DIRECCION;;;;705.00;;;;;;;;;73;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0380;;1;2010-10-06
5670;J310108196;5;0;2008-10-29;2008-12-29;S/N;19036;7;ADQUISICIÃÂN DE MATERIAL DE OFICINA;;;;634412.70;;;;;;;;;82;MUY BUENO;S;2010-10-06;OFICIO;17;;1;2010-10-06
5671;J301503619;4;0;2010-05-21;2010-07-15;DFIPU/OC/0393;DFIPU/OC/0393;5;FRASCOS DE AGUA POTABLE PARA EL DPTO DE VIGILANCIA;;;;1200.00;;;;;;;;;73;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0393;;1;2010-10-06
5672;J301503619;4;0;2010-06-28;2010-07-15;DFIPU/OC/0378;DFIPU/OC/0378;5;FRASCOS DE AGUA POTABLE PARA EL DPTO DE DEPORTES;;;;555.00;;;;;;;;;73;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0378;;1;2010-10-06
5673;J301503619;4;0;2010-06-28;2010-07-15;DFIPU/OC/0503;DFIPU/OC/0503;5;FRASCOS DE AGUA POTABLE PARA EL DPTO DE VIGILANCIA;;;;1095.00;;;;;;;;;75;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0503;;1;2010-10-06
5674;J306397833;4;0;2010-05-20;2010-07-20;DFIPU/OC/0524;DFIPU/OC/0524;5;CONTRATACION DE UNA EMPRESA PARA LA REFRACCION DE LA SEDE DEL CLUB CEUM.;;;;36131.20;;;;;;;;;82;MUY BUENO;S;2010-07-20;OFICIO;DFIPU/OC/0524;;1;2010-10-06
5675;J310123632;4;0;2010-07-16;2010-07-23;DFIPU/OC/0551;DFIPU/OC/0551;5;SERVICIOS PRESTADOS PARA PLAN VACACIONAL DE LA SEMANA DEL 26/07/2010 AL 30/006/2010;;;;110564.50;;;;;;;;;100;EXCELENTE;S;2010-07-23;OFICIO;DFIPU/OC/0551;;1;2010-10-06
5676;J310108196;5;0;2008-10-30;2008-12-29;S/N;19048;7;ADQUISICIÃÂN DE MATERIAL DE OFICINA;;;;1277451.66;;;;;;;;;82;MUY BUENO;S;2010-10-06;OFICIO;17;;1;2010-10-06
5677;J314760360;4;0;2010-06-28;2010-07-20;DFIPU/OC/0523;DFIPU/OC/0523;5;ACEITE DE MOTOR PARA VEHICULOS ADSCRITOS AL DPTO DE SEGURIDAD;;;;600.00;;;;;;;;;80;BUENO;S;2010-07-20;OFICIO;DFIPU/OC/0523;;1;2010-10-06
5678;J313020184;4;0;2010-05-27;2010-07-23;CP.OS.DD.1706-2010;1706;1;CANCELACION POR CONCEPTO DE PAGO DE ARBITRAJE;;;;4928.00;;;;;;;;;80;BUENO;S;2010-10-14;FAX;0212-6616861;;1;2010-10-06
5679;J001240985;4;0;2010-08-06;2010-09-24;764;579;1;COMPRA DE MATERIALES DE ELECTRICO;;;;100437.68;;;;;;;;;100;EXCELENTE;S;2010-09-30;FAX;0212-605-46-48;;1;2010-10-06
5680;J313020184;4;0;2010-07-23;2010-07-23;CP.OS.DD.1766-2010;1766;1;HONORARIOS PROFECIONALES PARA TECNICOS TENIS DE MESA;;;;8512.00;;;;;;;;;36;DEFICIENTE;S;2010-10-14;FAX;0212-6616861;;1;2010-10-06
5681;J305179395;4;0;2010-07-19;2010-09-20;58;545;1;COMPRA DE MATERIALES DE ASEO Y LIMPIEZA;;;;1747.20;;;;;;;;;100;EXCELENTE;S;2010-09-30;FAX;0212-605-46-48;;1;2010-10-06
5682;J307086050;4;0;2010-06-29;2010-07-23;DFIPU/OC/0531;DFIPU/OC/0531;5;ARTICULOS DE OFICINA PARA CULTURA;;;;784.00;;;;;;;;;73;BUENO;S;2010-07-23;OFICIO;DFIPU/OC/0531;;1;2010-10-06
5683;J307086050;4;0;2010-06-18;2010-07-08;DFIPU/OC/0356;DFIPU/OC/0356;5;TONER PARA IMPRESORA DE ADMINISTRACION;;;;1929.98;;;;;;;;;73;BUENO;S;2010-07-08;OFICIO;DFIPU/OC/0356;;1;2010-10-06
5684;J307086050;4;0;2010-06-21;2010-07-08;DFIPU/OC/0358;DFIPU/OC/0358;5;CARTUCHOS PARA IMPRESORA DE LA DIRECCION;;;;2577.12;;;;;;;;;74;BUENO;S;2010-07-08;OFICIO;DFIPU/OC/0358;;1;2010-10-06
5685;J295824513;4;0;2010-05-14;2010-07-15;DFIPU/OC/0374;DFIPU/OC/0374;5;ARTICULOS DE FERRETERIA PARA EL DPTO DE CULTURA;;;;636.66;;;;;;;;;78;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0374;;1;2010-10-06
5686;J003007048;4;0;2010-07-01;2010-07-26;DFIPU/OC/0549;DFIPU/OC/0549;5;SUMINSTRO E INSTALACION DEL SISTEMA DE AIRE ACONDICIONADO EN EL LOCAL DE VIGILANCIA;;;;120419.04;;;;;;;;;80;BUENO;S;2010-07-26;OFICIO;DFIPU/OC/0549;;1;2010-10-06
5687;J298258918;4;0;2010-03-18;2010-07-20;DFIPU/OC/0525;DFIPU/OC/0525;5;MANTENIMIENTO Y PINTURA EN EL GIMNASIO CUBIERTO DEL DPTO DE DEPORTES;;;;61765.76;;;;;;;;;80;BUENO;S;2010-07-20;OFICIO;DFIPU/OC/0525;;1;2010-10-06
5688;J001653813;4;0;2010-09-23;2010-09-23;s/n;s/n;1;REFRIGERIOS;;;;671.00;;;;;;;;;80;BUENO;S;2010-09-23;FAX;s/n;;1;2010-10-07
5689;J301339193;4;0;2010-07-12;2010-07-19;DFIPU/OC/0514;DFIPU/OC/0514;5;BIBLIOTECAS PARA LA DIRECCIÃÂN;;;;6507.20;;;;;;;;;80;BUENO;S;2010-07-19;OFICIO;DFIPU/OC/0514;;1;2010-10-06
5690;J301339193;4;0;2010-04-05;2010-07-20;DFIPU/OC/0398;DFIPU/OC/0398;5;MOBILIARIO Y EQUIPOS DE OFICINA PARA LA DIRECCION;;;;71288.00;;;;;;;;;80;BUENO;S;2010-07-20;OFICIO;DFIPU/OC/0398;;1;2010-10-06
5691;J080056213;4;0;2010-07-01;2010-07-19;DFIPU/OC/0385;DFIPU/OC/0385;5;DESMONTAJE, REVISION GENERAL Y AJUSTE DE PARAMETROS DE ESTACION REPETIDORA MOTOROLA 794FQG0000;;;;5202.40;;;;;;;;;80;BUENO;S;2010-07-19;OFICIO;DFIPU/OC/0385;;1;2010-10-06
5692;J295945973;4;0;2010-05-17;2010-07-20;DFIPU/OC/0520;DFIPU/OC/0520;5;PREMIACIONES PARA EL DPTO DE DEPORTES;;;;1904.00;;;;;;;;;78;BUENO;S;2010-07-20;OFICIO;DFIPU/OC/0520;;1;2010-10-06
5693;J310585024;4;0;2010-06-29;2010-07-20;DFIPU/OC/0522;DFIPU/OC/0522;5;PINTURA PARA ACONDICIONAR SALA PARA LA MUSICA DE CAMARA EN CULTURA;;;;2023.21;;;;;;;;;80;BUENO;S;2010-07-20;OFICIO;DFIPU/OC/0522;;1;2010-10-06
5694;J310585024;4;0;2010-07-01;2010-07-15;DFIPU/OC/0373;DFIPU/OC/0373;5;LAMINAS Y PINTURA PARA EL DPTO DE ADMINISTRACION;;;;631.90;;;;;;;;;73;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0373;;1;2010-10-06
5695;J001468498;4;0;2010-07-30;2010-08-03;CP.OC.DD.1771-2010;1771;1;ADQUISICION DE QUIMICOS PARA LAS PISCINAS;;;;23134.72;;;;;;;;;80;BUENO;S;2010-10-14;FAX;0212-9931611;;1;2010-10-06
5696;J310585024;4;0;2010-06-25;2010-07-15;DFIPU/OC/0377;DFIPU/OC/0377;5;MATERIAL DE FERRETERIA PARA CONSERVACION Y MANTENIMIENTO;;;;3050.54;;;;;;;;;78;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0377;;1;2010-10-06
5697;J075710401;4;0;2010-05-24;2010-07-08;DFIPU/OC/0360;DFIPU/OC/0360;5;CONTRATACION DE AGRUPACION MUSICAL PARA EL ACOMPAÃÂAMIENTO DE LOS PARTICIPANTES EN LA ACTIVIDAD VOZ UCEVISTA;;;;4032.00;;;;;;;;;73;BUENO;S;2010-07-08;OFICIO;DFIPU/OC/0360;;1;2010-10-06
5698;J311372326;1;0;2010-06-16;2010-10-01;ULA/CC/CA/007-2010;10405-00006;14;ADQUISICION DE PAPELERIA Y MATERIALES DE OFICINA PARA DIRECCIONES Y DEPENDENCIAS DE LA UNIVERSIDAD DE LOS ANDES;;;;2100.00;;;;;;;;;70;REGULAR;S;2010-10-06;FAX;0241-8244893;;1;2010-10-06
5699;J316490823;4;0;2009-07-07;2009-09-15;UCP-CP-2009-040;O/C 34;8;ADQUISICIÃÂN DE 4 CAUCHOS PARA VEHICULO OPTRA, ASIGNADO A LA DIRECCIÃÂN DE ADMINISTRACIÃÂN Y SERVICIOS DE LA CONTRALORIA MUNICIPAL DE VALENCIA.;;;;2902.37;;;;;;;;;86;MUY BUENO;S;2009-09-09;FAX;RESOLUCION CMV- UCP-CP-048-2009;;1;2010-10-06
5700;J304126425;4;0;2010-08-02;2010-08-02;CP.OS.DD.1772-2010;1772;1;SERVICIO DE VIGILANCIA PRIVADA;;;;33753.12;;;;;;;;;80;BUENO;S;2010-10-14;FAX;0212-5646632;;1;2010-10-06
5701;J304126425;4;0;2010-08-02;2010-08-02;CP.OS.DD.1773-2010;1773;1;SERVICIO DE VIGILANCIA PRIVADA MES DE JUNIO;;;;28000.00;;;;;;;;;80;BUENO;S;2010-10-14;FAX;0212-5646632;;1;2010-10-06
5702;J304126425;4;0;2010-08-02;2010-08-02;CP.OS.DD.1774-2010;1774;1;SERVICIO DE VIGILANCIA PRIVADA MES DE JULIO;;;;28000.00;;;;;;;;;72;BUENO;S;2010-10-14;FAX;0212-5646632;;1;2010-10-06
5703;V070812580;4;0;2010-07-28;2010-09-27;31-000446;31-000446;1;SERVICIOS DE MUSICOS;;;;2083.20;;;;;;;;;73;BUENO;S;2010-09-27;FAX;DESEMP 05-09-10;;1;2010-10-06
5704;J001358366;4;0;2009-03-03;2009-03-11;DAS-CP-2009-004;O/S 2;8;SERVICIO DE MONTAJE DE 4 CAUCHOS, BALANCEO Y ALINEACIÃÂN PARA VEHICULO MAZDA ADSCRITO A LA DIRECCIÃÂN OBRAS DE LA CONTRALORIA MUNICIPAL DE VALENCIA.;;;;169.99;;;;;;;;;86;MUY BUENO;S;2009-03-03;FAX;RESOLUCIÃÂN CMV-DAS-CP-002-009;;1;2010-10-06
5705;J313576506;4;0;2010-07-21;2010-08-16;REQUISICION 100872,100853,100856,100854,101001;ORDEN DE COMPRA 100700,100702,100732,100736,100818;5;COMPRA DE MATERIAL MEDICO QUIRURGICO Y REACTIVOS;;;;301.13;;;;;;;;;100;EXCELENTE;S;2010-10-06;OTRO;0243-2325463;;1;2010-10-06
5706;J294503608;4;0;2009-10-19;2009-12-03;Nueve (09) Ordenes de Compras;desde 091238 al 091242-091297-091230-091231-091490;5;COMPRA DE PRODUCTOS FARMACEUTICOS Y MEDICAMENTOS. PRODUCTOS MEDICINALES. Y DEMAS ARTICULOS RELACIONADOS O CONEXOS CON SU ACTIVIDAD PRINCIPAL.;;;;393658.00;;;;;;;;;87;MUY BUENO;S;2010-10-06;OTRO;0412-8364566;;1;2010-10-06
5707;J314628143;4;0;2010-05-11;2010-05-28;ORD-04-2010;CP-ABMP-ORDINARIO-04-2010;22;TRABAJOS DE REPARACION Y MANTENIMIENTO DEL POZO NÃÂº 02 DE LA COMUNIDAD CAMBURAL DEL MUNICIPIO PEÃÂA ESTADO YARACUY;;;;125000.00;;;;;;;;;100;EXCELENTE;S;2010-06-28;OFICIO;ORD-04-2010;;1;2010-10-06
5708;J305385475;4;0;2010-04-09;2010-05-05;PNVGR09264;4500163863;7;REPUESTOS DE VEHICULOS (VARIOS);;;;505425.00;;;;;;;;;95;EXCELENTE;S;2010-08-31;OFICIO;CC-ED-00004/10;;1;2010-10-06
5709;J095049310;3;0;2010-03-19;2010-04-06;CCVC090018;4500163358;7;"EMPACADURA, DIAMETRO 1/2"", EST.1730 MILL PA";;;;695232.00;;;;;;;;;95;EXCELENTE;S;2010-09-03;OFICIO;CC-ED-00004/10;;1;2010-10-06
5710;J308415960;1;0;2009-12-18;2010-06-03;CA/AS/0709/927;4500209492;1;ADQUISICION DE TOBERAS DE AIRE Y QUEMADORES DE PETROLEO PARA LA REPOSICION DEL IMVENTARIO DEL ALMACEN DE LA GERENCIA OPERATIVA DE GENERECION DE LA ELECTRICIDAD DE CARACAS;;;;3556716.80;;;;;;;;;100;EXCELENTE;S;2010-10-06;EMAIL;MIGUEL.HERNANDEZ@SULCA.COM;;1;2010-10-06
5711;J312770830;4;0;2010-03-01;2010-03-15;PNVCVX0130;4500162784;7;PAPEL BOND BLANCO TIPO CARTA;;;;260570.00;;;;;;;;;98;EXCELENTE;S;2010-09-03;OFICIO;CC-ED-00003/10;;1;2010-10-06
5712;J297860800;4;0;2010-03-04;2010-03-08;CPC-003-2010;O/S 20-10;15;REPARACIONES MENORES DE UNIDADES DE TRANSPORTE Y EQUIPOS UBICADOS EN LOS DIFERENTES CAMPAMENTOS ADSCRITOS A LA CORPORACION;;;;319204.48;;;;;;;;;100;EXCELENTE;S;2010-10-06;EMAIL;invhr2040@gmail.com;;1;2010-10-06
5713;J302166047;5;0;2009-03-02;2009-09-02;S/N;20191;1;ADQUISICIÃÂN DE MATERIAL DE DIÃÂLISIS PERITONEAL;;;;46766768.98;;;;;;;;;82;MUY BUENO;S;2010-10-06;OFICIO;18;;1;2010-10-06
5714;J310492603;3;0;2007-10-17;2008-05-16;1300081966;4600019519;4;FABRICACION Y TRANSPORTE DE REJILLAS METALICAS PARA LOCALIZACIONES APURE ;;;;492231.60;;;;;;;;;74;BUENO;S;2010-08-16;OTRO;SE ENTREGO PERSONALMENTE A JONNY BECERRA;;1;2010-10-06
5715;J309233025;7;0;2010-07-14;2011-09-20;EM1-FC-02-367;EM1-FC-02-367;1;PROGRAMACION DE FAX Y ESCANER;;;;672.00;;;;;;;;;100;EXCELENTE;S;2010-09-20;FAX;0212-7932847;;1;2010-10-07
5716;J001863974;4;0;2010-05-20;2011-09-20;CP-FC-03-9;CP-FC-03-9;1;CONSTRUCCION DE PARED DRIWALL;;;;8848.00;;;;;;;;;100;EXCELENTE;S;2010-09-20;FAX;0414-1009182;;1;2010-10-07
5717;J001863974;4;0;2010-06-10;2011-09-20;CP-FC-02-334;CP-FC-02-334;1;SUMINISTRO E INSTALCION DE CABILLA DE REFUERZO;;;;1341.76;;;;;;;;;100;EXCELENTE;S;2010-09-20;FAX;0414-1009182;;1;2010-10-07
5718;J301123760;4;0;2010-09-07;2011-09-22;CP-FC-01-77;CP-FC-01-77;1;SUMINISTRO DE PAPEL HIGIENICO;;;;16800.00;;;;;;;;;100;EXCELENTE;S;2010-09-22;FAX;0212-2569476;;1;2010-10-07
5719;J301123760;4;0;2010-09-07;2011-09-22;CP-FC-01-77;CP-FC-01-77;1;SUMINISTRO DE TOALLINES DE MANO;;;;6272.00;;;;;;;;;100;EXCELENTE;S;2010-09-22;FAX;0212-2569476;;1;2010-10-07
5720;J305443491;1;0;2008-08-18;2010-08-27;1300057444;4600024149;16;ACONDICIONAMIENTO DE VÃÂAS DE COMUNICACIÃÂN EN EL DISTRITO NORTE AÃÂO 2007. GRUPO B;;;;16173030.26;;;;;;;;;45;DEFICIENTE;S;2010-08-03;OFICIO;EVALUACIÃÂN;;1;2010-10-07
5721;J301765591;4;0;2010-06-16;2010-07-15;DFIPU/OC/0391;DFIPU/OC/0391;5;ADQUISICIÃÂN DE DOS (2) FOTOCOPIADORAS PARA LA DIRECCIÃÂN;;;;23672.32;;;;;;;;;73;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0391;;1;2010-10-07
5722;J295666802;7;0;2010-07-08;2011-09-20;EM1-FC-02-340;EM1-FC-340;1;MANTENIMIENTO DE AIRE ACONDICIONADO;;;;392.00;;;;;;;;;100;EXCELENTE;S;2010-09-20;FAX;0212-4840845;;1;2010-10-07
5723;J296996008;4;0;2010-05-11;2010-07-08;DFIPU/OC/0367;DFIPU/OC/0367;5;CILINDRO Y SERVICIO PARA IMPRESORA CANNON DE CULTURA;;;;3159.99;;;;;;;;;76;BUENO;S;2010-07-08;OFICIO;DFIPU/OC/0367;;1;2010-10-07
5724;J296996008;4;0;2010-07-02;2010-07-15;DFIPU/OC/0505;DFIPU/OC/0505;5;CILINDRO DE IMPRESORA CANNON DE DIRECCION;;;;3300.00;;;;;;;;;80;BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0505;;1;2010-10-07
5725;J296996008;4;0;2010-05-11;2010-07-12;DFIPU/OC/0376;DFIPU/OC/0376;5;MANTENIMIENTO A FOTOCOPIADORAS DEL DPTO DE CULTURA NRO. BIEN 41-5316 Y 41-2392;;;;1567.31;;;;;;;;;80;BUENO;S;2010-07-12;OFICIO;DFIPU/OC/0376;;1;2010-10-07
5726;J300004937;4;0;2010-05-07;2010-07-08;DFIPU/SC/0593;DFIPU/SC/0593;5;SERVICIO DE TELEFONIA MOVIL;;;;5239.81;;;;;;;;;87;MUY BUENO;S;2010-07-08;OFICIO;DFIPU/SC/0593;;1;2010-10-07
5727;J307845619;4;0;2010-05-14;2010-07-15;DFIPU/OC/0511;DFIPU/OC/0511;5;PROMOCIÃÂN DEL 50 ANIVERSARIO DEL TEATRO UNIVERSITARIO DE MARACAY (TUM);;;;1164.80;;;;;;;;;87;MUY BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0511;;1;2010-10-07
5728;J295666802;7;0;2010-07-08;2011-09-20;EM1-fc-02-338;EM1-FC-02-338;1;MANTENIMIENTO DE AIRE ACONDICIONADO;;;;504.00;;;;;;;;;100;EXCELENTE;S;2010-09-20;FAX;0212-4840845;;1;2010-10-07
5729;J307845619;4;0;2010-07-08;2010-07-15;DFIPU/OC/0396;DFIPU/OC/0396;5;PANCARTAS PARA LA PROMOCIÃÂN DE LA ACTIVIDAD FESTIVAL INTERNACIONAL DE COROS, 35 AÃÂOS VOCES OSCURAS DEL 26/07/2010;;;;2184.00;;;;;;;;;89;MUY BUENO;S;2010-07-15;OFICIO;DFIPU/OC/0396;;1;2010-10-07
5730;J312461276;4;0;2010-05-04;2010-07-08;DFIPU/OC/0351;DFIPU/OC/0351;5;REPARACION DE BOMBA DE DIRECCIÃÂN DE VEHICULO DEL DPTO DE BOMBEROS;;;;1568.00;;;;;;;;;73;BUENO;S;2010-07-08;OFICIO;DFIPU/OC/0351;;1;2010-10-07
5731;J316113370;4;0;2010-07-01;2011-09-20;CP-FC-01-75;CP-FC-01-75;1;SUMINISTRO DE PURIFICADORES DE AIRE;;;;8064.00;;;;;;;;;100;EXCELENTE;S;2010-09-20;FAX;0424-2467088;;1;2010-10-07
5732;J315927900;4;0;2009-04-24;2009-06-09;DAS-CP-2009-013;OC-11;8;ADQUISICIÃÂN DE CARPETAS ESPECIALES TAMAÃÂO OFICIO, CORTE LATERAL COLOR AZUL, TAPA Y CONTRATAPA ELABORADAS EN CARTULINA PRESSBOARD III, PARA PROYECTO ARRCHIVO UNICO DE LA CONTRALORÃÂA MUNICIPAL DE VALENCIA;;;;11536.00;;;;;;;;;91;EXCELENTE;S;2009-05-27;EMAIL;ORDEN DE COMPRA NÃÂº 11 DE FECHA 27/05/2009, CORREO ELECTRONICO NÃÂº MARIBELMAIZ18@HOTMAIL.COM.VE;;1;2010-10-07
5733;J309963694;4;0;2009-07-10;2009-08-26;UCP-CP-2009-042;O/C 28;8;ADQUISICIÃÂN DE TONER, CARTUCHOS Y CILINDROS PARA IMPRESORAS Y FOTOCOPIADORAS DE LA CONTRALORIA MUNICIPAL DE VALENCIA.;;;;27484.80;;;;;;;;;88;MUY BUENO;S;2009-08-04;FAX;RESOLUCIÃÂN UCP-CP-2009-042;;1;2010-10-07
5734;J307474815;1;0;2008-08-11;2009-03-18;EL-CA-02-06-2008;EL-CA-02-06-2008;13;FORTALECIMIENTO DEL PARQUE TECNOLOGICO DE LA GOBERNACION DEL ESTADO LARA;;;;799820.20;;;;;;;;;100;EXCELENTE;S;2008-08-01;OFICIO;OFICIO S/N;;1;2010-10-07
5735;J295666802;7;0;2010-09-16;2010-09-28;CD-CME-FC-02-396;CD-CME-FC-02-396;1;DESINSTALACION DE AIRE ACONDICIONADO;;;;5938.61;;;;;;;;;100;EXCELENTE;S;2010-09-16;FAX;0212-4840845;;1;2010-10-07
5736;J312957000;4;0;2010-09-16;2010-09-23;CP-FC-01-79;CP-FC-01-79;1;COMPRA DE PROYECTOR DE MULTIMEDIA;;;;5762.40;;;;;;;;;93;EXCELENTE;S;2010-09-16;FAX;0212-6930503;;1;2010-10-07
5737;J312957000;4;0;2010-09-16;2010-09-23;CP-FC-01-78;CP-FC-01-78;1;COMPRA DE VIDEO PROYECTOR;;;;14920.50;;;;;;;;;80;BUENO;S;2010-09-16;FAX;0212-6902323;;1;2010-10-07
5738;J311255460;4;0;2010-07-14;2010-09-20;CP-FC-02-383;CP-FC-02-383;1;COMPRA DE SILLAS ERGONOMICA;;;;2008.50;;;;;;;;;100;EXCELENTE;S;2010-07-14;FAX;0212-7611151;;1;2010-10-07
5739;J311255460;4;0;2010-07-14;2010-09-20;CP-FC-02-381;CP-FC-02-381;1;COMPRA DE SILLAS ERGONOMICAS;;;;2008.50;;;;;;;;;100;EXCELENTE;S;2010-07-14;FAX;0212-7611151;;1;2010-10-07
5740;J312957000;3;0;2010-09-21;2010-09-28;CP-FC-02-406;CP-FC-02-406;1;COMPRA DE RESMAS DE PAPEL CON LOGO;;;;3430.60;;;;;;;;;100;EXCELENTE;S;2010-09-21;FAX;0212-6930503;;1;2010-10-07
5741;J313861175;4;0;2010-06-01;2010-07-23;DPP-O/C2010012;12;1;COMPRA DE TONER PARA EL USO DE LA OFICINA;;;;33116.00;;;;;;;;;87;MUY BUENO;S;2010-09-22;EMAIL;N/A;;1;2010-10-07
5742;J312429526;4;0;2010-06-16;2010-08-30;GENE-CP-008-10;COB-062-10;17;CONSOLIDACION EN CALLE CAMPO REAL, LA CRUZ DEL PASTEL, MUNICIPIO GARCIA;;;;679989.89;;;;;;;;;86;MUY BUENO;S;2010-09-28;OFICIO;INP-027-10;;1;2010-10-07
5743;J298190850;4;0;2010-06-16;2010-07-21;DPP-O/C2010014;14;1;COMPRA DE ARTICULOS DE OFICINA;;;;28337.84;;;;;;;;;90;MUY BUENO;S;2010-09-20;EMAIL;N/A;;1;2010-10-07
5744;J297274510;4;0;2010-03-08;2010-05-25;CPC-001-2010;O/S 0022-10;1;REPARACIONES MENORES DE MAQUINARIAS UBICADOS EN LOS DIFERENTES CAMPAMENTOS ADSCRITOS A LA CORPORACION;;;;271554.08;;;;;;;;;100;EXCELENTE;S;2010-10-07;EMAIL;suministrosxerca@gmail.com;;1;2010-10-07
5745;J003590053;4;0;2010-08-19;2010-09-23;S/N;S/N;1;IMPRESION;;;;6054.00;;;;;;;;;80;BUENO;S;2010-09-23;FAX;S/N;;1;2010-10-07
5746;J000250839;4;0;2010-08-31;2010-09-08;1;O.C. 361853;1;DONACION DE PROTESIS AUDITIVAS;;;;2872.00;;;;;;;;;80;BUENO;S;2010-10-07;EMAIL;MERCURIOPRO@ETHERON.NET;;1;2010-10-07
5747;J294028845;4;0;2010-05-12;2010-07-12;CP-GOB-MERIDA-INMIVI-FIDES-VIAL-10-044;IN-10-OBR-050;14;MEJORAMIENTO DE LA VIALIDAD AGRICOLA DE SAN JOSE CAMPO ALEGRE. MUNICIPIO ANTONIO PINTO SALINAS DEL ESTADO MÃÂRIDA.;;;;292337.28;;;;;;;;;80;BUENO;S;2010-10-07;OFICIO;INMIVI/PRE/1826/2010;;1;2010-10-07
5748;J305906947;4;0;2010-09-29;2010-09-30;280910;S/N;1;ADQUISICION DE CARTERAS;;;;6323.66;;;;;;;;;80;BUENO;S;2010-09-30;EMAIL;S/N;;1;2010-10-07
5749;J303751709;4;0;2010-03-25;2010-07-06;CP-35-AA-011-2010;ORDEN DE COMPRA NÃÂº 17, 18,19,20 Y 21;1;SUMINISTRO DE REFRIGRERIOS;;;;2753.92;;;;;;;;;100;EXCELENTE;S;2010-10-07;OFICIO;ED-35-AA-013-2010;;1;2010-10-07
